>> loading GameParams.old.txt (first object)
>> loading GameParams.txt (second object)
>> comparing pickles
root.PRGM095_130MM55_B7CAS.shotDelay changed in second object (was 9.2, is 8.1)
root.PJSD012_Shimakaze_1943.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRGM094_130MM_55_B7.shotDelay changed in second object (was 9.2, is 8.1)
root.PJSC005_Furutaka_1926.B_Hull_1941.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.B_Hull_1941.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.B_Hull_1941.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.B_Hull_1941.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.A_Hull_1929.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.A_Hull_1929.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.A_Hull_1929.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.A_Hull_1929.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.C_Hull_1942.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.C_Hull_1942.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.C_Hull_1942.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC005_Furutaka_1926.C_Hull_1942.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC910_Pr_66_Moskva.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC910_Pr_66_Moskva.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC910_Pr_66_Moskva.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC910_Pr_66_Moskva.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC026_Iwaki_1944.ArtilleryDefault.maxDist changed in second object (was 10209.0, is 10709.0)
root.PJSC026_Iwaki_1944.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC026_Iwaki_1944.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC026_Iwaki_1944.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC026_Iwaki_1944.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC026_Iwaki_1944.ShipAbilities.AbilitySlot2.abils[0] removed in first object
root.PJSC026_Iwaki_1944.ShipAbilities.AbilitySlot2.abils[1] removed in first object
root.PGSC910_Hindenburg.HullDefault.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PGSC910_Hindenburg.HullDefault.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PGSC910_Hindenburg.HullDefault.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PGSC910_Hindenburg.HullDefault.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSD104_Shen_Yang.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSD104_Shen_Yang.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSD104_Shen_Yang.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSD104_Shen_Yang.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSD104_Shen_Yang.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSD104_Shen_Yang.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSD104_Shen_Yang.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSD104_Shen_Yang.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC007_Aoba_1943.A_Hull_1942.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC007_Aoba_1943.A_Hull_1942.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC007_Aoba_1943.A_Hull_1942.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC007_Aoba_1943.A_Hull_1942.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC007_Aoba_1943.B_Hull_1943.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC007_Aoba_1943.B_Hull_1943.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC007_Aoba_1943.B_Hull_1943.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC007_Aoba_1943.B_Hull_1943.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC003_Albany_1898.HullDefault.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC003_Albany_1898.HullDefault.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC003_Albany_1898.HullDefault.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC003_Albany_1898.HullDefault.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC934_Zao_1944.HullDefault.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC934_Zao_1944.HullDefault.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC934_Zao_1944.HullDefault.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC934_Zao_1944.HullDefault.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSD102_Long_Jiang.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSD102_Long_Jiang.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSD102_Long_Jiang.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSD102_Long_Jiang.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSD102_Long_Jiang.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSD102_Long_Jiang.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSD102_Long_Jiang.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSD102_Long_Jiang.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PFPA005_138MM_40_1923_HE.alphaDamage changed in second object (was 1000.0, is 1400.0)
root.PRSC503_Oleg.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC503_Oleg.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC503_Oleg.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC503_Oleg.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC007_Cleveland_1945.A_Hull_1943.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC007_Cleveland_1945.A_Hull_1943.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC007_Cleveland_1945.A_Hull_1943.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC007_Cleveland_1945.A_Hull_1943.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC007_Cleveland_1945.B_Hull_1945.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC007_Cleveland_1945.B_Hull_1945.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC007_Cleveland_1945.B_Hull_1945.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC007_Cleveland_1945.B_Hull_1945.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PBSC107_Fiji.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PBSC107_Fiji.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PBSC107_Fiji.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PBSC107_Fiji.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PBSC107_Fiji.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PBSC107_Fiji.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PBSC107_Fiji.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PBSC107_Fiji.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSD105_Jian_Wei.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSD105_Jian_Wei.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSD105_Jian_Wei.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSD105_Jian_Wei.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSD105_Jian_Wei.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSD105_Jian_Wei.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSD105_Jian_Wei.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSD105_Jian_Wei.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSD505_Okhotnik_1917.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSD505_Okhotnik_1917.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSD505_Okhotnik_1917.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSD505_Okhotnik_1917.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD004_Minekadze_1920.A_Hull_1920.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD004_Minekadze_1920.A_Hull_1920.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD004_Minekadze_1920.A_Hull_1920.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD004_Minekadze_1920.A_Hull_1920.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD004_Minekadze_1920.B_Hull_1938.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD004_Minekadze_1920.B_Hull_1938.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD004_Minekadze_1920.B_Hull_1938.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD004_Minekadze_1920.B_Hull_1938.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD105_Mutsuki.A_Hull_1942.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD105_Mutsuki.A_Hull_1942.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD105_Mutsuki.A_Hull_1942.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD105_Mutsuki.A_Hull_1942.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD105_Mutsuki.B_Hull_1942.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD105_Mutsuki.B_Hull_1942.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD105_Mutsuki.B_Hull_1942.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD105_Mutsuki.B_Hull_1942.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSB507_Ashitaka.Cameras.Guns2.InnerTrajectory.posCenter[1] changed in second object (was 0.954, is 1.08)
root.PJSB507_Ashitaka.Cameras.Guns1.InnerTrajectory.posCenter[1] changed in second object (was 1.093, is 1.152)
root.PJSB507_Ashitaka.Cameras.Guns1.InnerTrajectory.posCenter[2] changed in second object (was 4.555, is 4.622)
root.PJSB507_Ashitaka.A_Hull_1926.tonnage changed in second object (was 200000, is 41180.0)
root.PGSD108_Z_23.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PGSD108_Z_23.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PGSD108_Z_23.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PGSD108_Z_23.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PGSD108_Z_23.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PGSD108_Z_23.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PGSD108_Z_23.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PGSD108_Z_23.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD014_Tachibana_1912_Asus.A_Hull_1912.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD014_Tachibana_1912_Asus.A_Hull_1912.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD014_Tachibana_1912_Asus.A_Hull_1912.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD014_Tachibana_1912_Asus.A_Hull_1912.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC012_Pensacola_1944.B_Hull_1944.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC012_Pensacola_1944.B_Hull_1944.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC012_Pensacola_1944.B_Hull_1944.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC012_Pensacola_1944.B_Hull_1944.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC012_Pensacola_1944.A_Hull_1942.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC012_Pensacola_1944.A_Hull_1942.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC012_Pensacola_1944.A_Hull_1942.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC012_Pensacola_1944.A_Hull_1942.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.C_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.C_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.C_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC109_Dmitry_Donskoy.C_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PBSC109_Neptune.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PBSC109_Neptune.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PBSC109_Neptune.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PBSC109_Neptune.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PBSC109_Neptune.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PBSC109_Neptune.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PBSC109_Neptune.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PBSC109_Neptune.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD912_Shimakaze_1943.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD912_Shimakaze_1943.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD912_Shimakaze_1943.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD912_Shimakaze_1943.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PFSC110_Henri_IV.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PFSC110_Henri_IV.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PFSC110_Henri_IV.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PFSC110_Henri_IV.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PCY011_AirDefenseDispPremium.US_DD_Gold.auraCoeff changed in second object (was 3.0, is 4.0)
root.PCY011_AirDefenseDispPremium.Huang_he_Gold removed in first object
root.PCY011_AirDefenseDispPremium.SU_DD_Gold removed in first object
root.PJSC717_Yellow_Dragon.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.C_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.C_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.C_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC717_Yellow_Dragon.C_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD207_Shiratsuyu.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD207_Shiratsuyu.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD207_Shiratsuyu.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD207_Shiratsuyu.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD207_Shiratsuyu.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD207_Shiratsuyu.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD207_Shiratsuyu.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD207_Shiratsuyu.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSD206_Pr_7.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSD206_Pr_7.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSD206_Pr_7.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSD206_Pr_7.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSD206_Pr_7.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSD206_Pr_7.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSD206_Pr_7.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSD206_Pr_7.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PGSD106_Ernst_Gaede.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PGSD106_Ernst_Gaede.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PGSD106_Ernst_Gaede.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PGSD106_Ernst_Gaede.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PGSD106_Ernst_Gaede.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PGSD106_Ernst_Gaede.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PGSD106_Ernst_Gaede.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PGSD106_Ernst_Gaede.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASD502_Smith.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASD502_Smith.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASD502_Smith.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASD502_Smith.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PWSD501_Blyskawica.HullDefault.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PWSD501_Blyskawica.HullDefault.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PWSD501_Blyskawica.HullDefault.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PWSD501_Blyskawica.HullDefault.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PFSC103_Friant.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PFSC103_Friant.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PFSC103_Friant.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PFSC103_Friant.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PFSC103_Friant.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PFSC103_Friant.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PFSC103_Friant.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PFSC103_Friant.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC107_Schors.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC107_Schors.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC107_Schors.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC107_Schors.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC107_Schors.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC107_Schors.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC107_Schors.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC107_Schors.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC020_Des_Moines_1948.HullDefault.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC020_Des_Moines_1948.HullDefault.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC020_Des_Moines_1948.HullDefault.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC020_Des_Moines_1948.HullDefault.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSD506_Anshan.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSD506_Anshan.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSD506_Anshan.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSD506_Anshan.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD017_Kamikaze_1930.HullDefault.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD017_Kamikaze_1930.HullDefault.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD017_Kamikaze_1930.HullDefault.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD017_Kamikaze_1930.HullDefault.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC037_Hashidate_1940.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC037_Hashidate_1940.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC037_Hashidate_1940.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC037_Hashidate_1940.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.C_Hull_1938.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.C_Hull_1938.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.C_Hull_1938.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.C_Hull_1938.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.B_Hull_1924.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.B_Hull_1924.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.B_Hull_1924.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.B_Hull_1924.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.A_Hull_1917.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.A_Hull_1917.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.A_Hull_1917.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC024_Phoenix_1917.A_Hull_1917.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSD508_LoYang.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSD508_LoYang.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSD508_LoYang.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSD508_LoYang.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSD102_SM_Storojevoy.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSD102_SM_Storojevoy.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSD102_SM_Storojevoy.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSD102_SM_Storojevoy.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSD102_SM_Storojevoy.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSD102_SM_Storojevoy.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSD102_SM_Storojevoy.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSD102_SM_Storojevoy.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC001_Avrora_1917.HullDefault.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC001_Avrora_1917.HullDefault.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC001_Avrora_1917.HullDefault.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC001_Avrora_1917.HullDefault.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC105_Kirov.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
